transaction_id,product_id,transaction_date,transaction_time,transaction_type,quantity,from_warehouse,to_warehouse,unit_cost,total_value,reference_id,employee_id
INV0008901,AUTO-002071,2019-09-10,15:51:16,Transfer,-7,WH01,WH05,106.81,,,EMP00064
INV0008902,GROC-001089,2023-09-03,06:06:38,Ship,-32,WH04,,7.9,,,EMP00015
INV0008903,FURN-002806,2023-02-12,15:08:07,Ship,-31,WH05,,426.63,,,EMP00017
INV0008904,GROC-000752,2020-12-04,09:50:22,Receive,96,WH04,,27.16,2607.36,PO26289,EMP00002
INV0008905,GROC-001119,2022-04-10,08:45:40,Receive,141,WH02,,6.79,957.39,PO73364,EMP00092
INV0008906,BEAU-001426,2021-11-05,22:22:51,Receive,96,WH08,,30.01,2880.96,PO87622,EMP00018
INV0008907,GROC-001093,2022-03-05,13:41:02,Receive,14,WH01,,59.66,835.24,PO67421,EMP00040
INV0008908,TOYS-001924,2020-06-16,03:20:54,Ship,-27,WH04,,49.25,,,EMP00092
INV0008909,SPRT-001501,2023-08-04,07:43:14,Receive,152,WH02,,35.23,5354.96,PO10007,EMP00034
INV0008910,GROC-000954,2023-07-17,16:48:21,Ship,-16,WH07,,14.17,,,EMP00022
INV0008911,BEAU-001174,2022-05-30,03:28:20,Receive,115,WH05,,41.18,4735.7,PO89901,EMP00078
INV0008912,GROC-000868,2020-06-25,04:51:58,Ship,-21,WH05,,9.13,,,EMP00052
INV0008913,FURN-002979,2022-03-21,08:10:44,Adjust,-2,WH04,,181.23,,,EMP00017
INV0008914,HOME-000637,2022-06-24,14:03:17,Ship,-8,WH05,,96.45,,,EMP00079
INV0008915,SPRT-001507,2022-08-25,03:30:12,Receive,39,WH03,,13.52,527.28,PO54676,EMP00047
INV0008916,GROC-000889,2023-01-17,02:17:45,Receive,97,WH04,,30.99,3006.03,PO30181,EMP00095
INV0008917,SPRT-001665,2020-02-07,14:23:10,Ship,-45,WH02,,156.05,,,EMP00034
INV0008918,CLTH-000454,2023-04-09,01:21:19,Receive,99,WH06,,42.3,4187.7,PO61032,EMP00042
INV0008919,FURN-002758,2022-06-08,18:39:56,Transfer,-27,WH02,WH07,446.24,,,EMP00092
INV0008920,SPRT-001608,2022-02-19,02:21:11,Receive,35,WH03,,825.91,28906.85,PO15600,EMP00047
INV0008921,GROC-000822,2023-05-16,22:47:42,Receive,189,WH07,,28.48,5382.72,PO26437,EMP00074
INV0008922,SPRT-001825,2021-12-15,02:23:56,Receive,41,WH04,,88.26,3618.66,PO84948,EMP00068
INV0008923,HOME-000564,2022-10-12,17:01:33,Ship,-24,WH07,,173.4,,,EMP00017
INV0008924,FURN-002778,2020-07-03,07:32:47,Ship,-17,WH04,,893.94,,,EMP00012
INV0008925,GROC-001140,2021-01-22,15:25:48,Receive,153,WH07,,45.11,6901.83,PO25334,EMP00008
INV0008926,FURN-002752,2023-08-16,05:35:16,Adjust,-5,WH02,,766.14,,,EMP00092
INV0008927,GROC-000736,2022-04-21,09:00:19,Receive,191,WH03,,15.02,2868.82,PO44429,EMP00091
INV0008928,CLTH-000474,2019-10-28,21:50:44,Return,4,WH08,,52.61,210.44,,EMP00019
INV0008929,FURN-002708,2021-09-05,16:37:25,Ship,-42,WH02,,841.93,,,EMP00079
INV0008930,BEAU-001417,2019-09-27,04:25:58,Receive,34,WH06,,44.14,1500.76,PO97716,EMP00022
INV0008931,CLTH-000317,2023-08-18,03:42:00,Ship,-2,WH07,,148.56,,,EMP00052
INV0008932,BEAU-001336,2020-10-26,04:16:32,Count,0,WH01,,8.94,,,EMP00058
INV0008933,SPRT-001688,2021-12-16,05:13:10,Receive,166,WH02,,88.93,14762.38,PO24325,EMP00007
INV0008934,SPRT-001615,2022-04-05,21:26:59,Receive,176,WH01,,19.79,3483.04,PO39827,EMP00028
INV0008935,HOME-000529,2023-01-18,21:58:37,Ship,-9,WH04,,51.73,,,EMP00091
INV0008936,BOOK-002215,2022-11-06,17:39:09,Ship,-7,WH05,,21.02,,,EMP00023
INV0008937,GRDN-003203,2021-07-03,16:55:01,Ship,-6,WH02,,34.7,,,EMP00004
INV0008938,CLTH-000205,2019-09-02,13:29:47,Ship,-26,WH08,,70.3,,,EMP00063
INV0008939,TOYS-001905,2020-09-07,12:54:56,Ship,-50,WH02,,58.0,,,EMP00068
INV0008940,HOME-000650,2021-06-22,01:19:38,Ship,-6,WH08,,815.55,,,EMP00069
INV0008941,BOOK-002331,2021-01-13,06:30:27,Receive,143,WH04,,27.43,3922.49,PO71411,EMP00098
INV0008942,BEAU-001313,2022-10-22,09:30:33,Receive,21,WH07,,37.72,792.12,PO46932,EMP00072
INV0008943,ELEC-000085,2021-07-18,22:55:35,Receive,149,WH06,,395.2,58884.8,PO24794,EMP00009
INV0008944,FURN-002971,2023-07-12,20:55:02,Ship,-23,WH07,,124.38,,,EMP00088
INV0008945,GROC-001137,2020-04-05,21:54:31,Receive,141,WH04,,25.9,3651.9,PO96483,EMP00057
INV0008946,GROC-001102,2020-04-26,10:07:10,Adjust,-5,WH02,,15.04,,,EMP00014
INV0008947,BOOK-002267,2023-09-09,23:15:30,Adjust,10,WH08,,27.49,274.9,,EMP00072
INV0008948,BOOK-002172,2023-02-09,18:36:32,Adjust,4,WH06,,40.85,163.4,,EMP00051
INV0008949,HOME-000662,2020-05-30,14:27:41,Receive,118,WH04,,121.35,14319.3,PO32050,EMP00037
INV0008950,FURN-003049,2022-01-12,13:24:21,Adjust,-10,WH05,,583.41,,,EMP00068
INV0008951,CLTH-000275,2023-03-05,05:50:06,Adjust,-4,WH04,,32.54,,,EMP00035
INV0008952,SPRT-001505,2021-07-07,12:36:18,Receive,128,WH01,,108.11,13838.08,PO45692,EMP00074
INV0008953,GROC-001052,2023-07-07,04:40:21,Ship,-43,WH07,,18.56,,,EMP00021
INV0008954,JEWL-002632,2019-08-07,04:24:27,Transfer,-27,WH03,WH08,525.98,,,EMP00006
INV0008955,GROC-000874,2021-11-11,07:47:29,Receive,180,WH07,,43.03,7745.4,PO63132,EMP00004
INV0008956,FURN-002978,2023-12-16,23:02:05,Adjust,0,WH05,,224.34,,,EMP00062
INV0008957,SPRT-001615,2023-04-26,10:11:21,Receive,55,WH01,,19.79,1088.45,PO12494,EMP00099
INV0008958,ELEC-000144,2023-03-18,18:12:46,Receive,64,WH01,,132.39,8472.96,PO21044,EMP00025
INV0008959,FURN-003104,2022-09-05,09:02:56,Receive,117,WH02,,212.85,24903.45,PO69319,EMP00010
INV0008960,SPRT-001722,2023-12-23,12:22:55,Ship,-10,WH07,,25.22,,,EMP00042
INV0008961,FURN-002808,2021-10-12,01:58:32,Ship,-25,WH05,,312.47,,,EMP00045
INV0008962,CLTH-000491,2022-06-26,21:53:25,Adjust,-9,WH07,,201.73,,,EMP00068
INV0008963,GROC-000740,2021-03-11,21:20:02,Receive,43,WH04,,50.18,2157.74,PO95278,EMP00044
INV0008964,FURN-003069,2021-07-21,16:38:41,Receive,145,WH06,,715.85,103798.25,PO55003,EMP00070
INV0008965,TOYS-001873,2021-01-04,10:29:05,Receive,170,WH07,,13.3,2261.0,PO41554,EMP00080
INV0008966,CLTH-000175,2021-08-18,10:17:59,Receive,168,WH05,,86.06,14458.08,PO41443,EMP00044
INV0008967,GROC-001164,2020-01-02,04:37:08,Receive,70,WH04,,60.86,4260.2,PO10492,EMP00066
INV0008968,SPRT-001513,2022-07-25,10:23:03,Receive,144,WH03,,122.14,17588.16,PO30689,EMP00050
INV0008969,GROC-001039,2019-07-09,08:25:44,Receive,27,WH05,,41.6,1123.2,PO40011,EMP00081
INV0008970,BOOK-002225,2019-08-18,14:25:45,Adjust,8,WH03,,63.92,511.36,,EMP00058
INV0008971,GRDN-003215,2023-09-06,13:03:43,Receive,63,WH03,,55.14,3473.82,PO63115,EMP00067
INV0008972,FURN-002879,2019-07-27,23:02:59,Adjust,-9,WH03,,546.8,,,EMP00013
INV0008973,FURN-002868,2020-01-26,00:30:10,Receive,195,WH05,,839.75,163751.25,PO56677,EMP00036
INV0008974,CLTH-000445,2022-12-17,05:18:39,Ship,-22,WH03,,96.55,,,EMP00084
INV0008975,SPRT-001553,2019-09-27,04:21:42,Ship,-33,WH03,,95.67,,,EMP00035
INV0008976,BOOK-002305,2023-08-31,10:25:07,Receive,70,WH02,,29.59,2071.3,PO66592,EMP00050
INV0008977,BEAU-001259,2019-11-07,17:49:10,Ship,-4,WH07,,16.64,,,EMP00051
INV0008978,CLTH-000203,2022-09-11,17:25:26,Return,3,WH08,,11.53,34.59,,EMP00073
INV0008979,HOME-000692,2022-03-13,13:09:56,Receive,121,WH08,,64.23,7771.83,PO22544,EMP00068
INV0008980,SPRT-001611,2023-11-21,13:01:38,Receive,92,WH06,,34.36,3161.12,PO78508,EMP00017
INV0008981,GROC-000849,2020-06-05,02:55:43,Ship,-11,WH01,,28.6,,,EMP00051
INV0008982,FURN-002737,2020-03-10,13:17:49,Ship,-33,WH08,,452.72,,,EMP00014
INV0008983,GROC-000829,2019-09-30,05:19:07,Adjust,-5,WH02,,25.43,,,EMP00085
INV0008984,BOOK-002330,2020-08-17,19:14:16,Receive,115,WH04,,28.28,3252.2,PO74612,EMP00027
INV0008985,SPRT-001589,2019-10-22,21:16:26,Ship,-47,WH04,,123.1,,,EMP00030
INV0008986,BOOK-002183,2022-06-30,15:09:52,Receive,13,WH07,,9.57,124.41,PO48586,EMP00012
INV0008987,JEWL-002510,2023-02-28,18:05:11,Transfer,33,WH08,WH02,87.2,2877.6,,EMP00062
INV0008988,GROC-001111,2021-05-25,00:29:56,Adjust,6,WH04,,14.16,84.96,,EMP00062
INV0008989,HOME-000727,2022-10-12,15:39:05,Receive,171,WH02,,43.55,7447.05,PO10935,EMP00010
INV0008990,GRDN-003167,2019-09-21,07:57:36,Receive,54,WH06,,47.14,2545.56,PO42923,EMP00075
INV0008991,GRDN-003206,2019-11-09,22:54:28,Receive,105,WH08,,37.34,3920.7,PO89289,EMP00055
INV0008992,GRDN-003163,2023-12-21,21:48:50,Receive,125,WH05,,29.88,3735.0,PO18893,EMP00064
INV0008993,SPRT-001576,2023-06-22,02:10:02,Receive,132,WH04,,61.67,8140.44,PO73221,EMP00028
INV0008994,SPRT-001597,2023-01-16,20:27:43,Ship,-5,WH01,,109.28,,,EMP00070
INV0008995,CLTH-000310,2019-07-05,14:00:30,Receive,20,WH06,,120.86,2417.2,PO10981,EMP00052
INV0008996,BEAU-001326,2023-05-24,22:32:02,Adjust,-2,WH07,,41.51,,,EMP00064
INV0008997,JEWL-002539,2021-12-22,05:42:42,Transfer,9,WH08,WH07,535.38,4818.42,,EMP00090
INV0008998,SPRT-001764,2019-10-03,22:08:23,Transfer,24,WH08,WH02,407.68,9784.32,,EMP00004
INV0008999,SPRT-001816,2023-10-12,15:40:45,Ship,-24,WH07,,11.61,,,EMP00098
INV0009000,GROC-000749,2022-07-22,20:44:13,Receive,100,WH04,,182.56,18256.0,PO58063,EMP00034
INV0009001,HOME-000707,2019-12-05,22:24:41,Transfer,41,WH04,WH03,81.45,3339.45,,EMP00083
INV0009002,JEWL-002527,2019-09-28,12:25:54,Receive,122,WH08,,182.9,22313.8,PO82336,EMP00032
INV0009003,ELEC-000120,2021-06-22,12:00:27,Receive,127,WH08,,665.98,84579.46,PO60496,EMP00030
INV0009004,AUTO-002124,2021-04-27,20:19:03,Receive,108,WH06,,54.27,5861.16,PO87536,EMP00039
INV0009005,ELEC-000020,2023-11-18,20:26:20,Ship,-43,WH06,,591.66,,,EMP00061
INV0009006,FURN-002960,2022-01-03,13:47:39,Ship,-35,WH03,,491.0,,,EMP00023
INV0009007,GROC-000855,2020-03-31,00:26:11,Adjust,10,WH05,,46.88,468.8,,EMP00063
INV0009008,SPRT-001504,2022-05-16,19:31:12,Ship,-24,WH01,,113.04,,,EMP00082
INV0009009,JEWL-002641,2023-07-29,23:58:17,Ship,-47,WH08,,641.43,,,EMP00011
INV0009010,SPRT-001774,2019-07-09,20:59:58,Receive,148,WH03,,40.77,6033.96,PO82997,EMP00027
INV0009011,FURN-002775,2021-05-22,15:07:57,Receive,75,WH02,,226.62,16996.5,PO79363,EMP00020
INV0009012,SPRT-001743,2023-09-28,07:48:53,Ship,-4,WH02,,111.73,,,EMP00039
INV0009013,CLTH-000308,2023-10-15,19:09:56,Ship,-11,WH07,,114.44,,,EMP00054
INV0009014,GROC-000838,2023-05-18,20:14:45,Receive,26,WH05,,25.45,661.7,PO59527,EMP00020
INV0009015,SPRT-001519,2019-11-28,09:43:15,Receive,13,WH08,,104.87,1363.31,PO10674,EMP00073
INV0009016,GROC-001114,2022-07-03,12:52:54,Ship,-23,WH04,,33.02,,,EMP00058
INV0009017,HOME-000640,2020-01-08,05:05:16,Receive,187,WH05,,53.87,10073.69,PO32863,EMP00074
INV0009018,ELEC-000085,2020-01-31,04:43:28,Ship,-18,WH08,,395.2,,,EMP00021
INV0009019,CLTH-000270,2020-12-26,17:54:36,Ship,-47,WH06,,88.44,,,EMP00067
INV0009020,CLTH-000214,2023-11-28,16:28:01,Ship,-34,WH02,,65.85,,,EMP00099
INV0009021,GROC-000870,2020-09-24,20:11:05,Receive,188,WH02,,43.09,8100.92,PO58949,EMP00006
INV0009022,BOOK-002400,2020-02-12,04:56:23,Receive,65,WH03,,7.53,489.45,PO95300,EMP00092
INV0009023,SPRT-001603,2021-09-27,07:13:16,Receive,97,WH03,,105.37,10220.89,PO92069,EMP00079
INV0009024,SPRT-001761,2023-01-17,06:06:05,Receive,150,WH01,,113.95,17092.5,PO14863,EMP00003
INV0009025,FURN-002764,2021-11-24,05:59:30,Receive,104,WH03,,94.65,9843.6,PO29700,EMP00094
INV0009026,BOOK-002379,2022-11-27,20:29:50,Receive,141,WH03,,10.65,1501.65,PO63101,EMP00071
INV0009027,TOYS-001858,2020-05-07,04:34:13,Return,2,WH01,,48.16,96.32,,EMP00075
INV0009028,BEAU-001292,2022-02-16,09:03:56,Receive,131,WH08,,38.14,4996.34,PO36427,EMP00025
INV0009029,CLTH-000284,2021-03-26,04:27:55,Ship,-45,WH05,,25.15,,,EMP00073
INV0009030,GRDN-003143,2022-10-20,00:24:27,Receive,39,WH02,,44.0,1716.0,PO50759,EMP00040
INV0009031,CLTH-000421,2019-07-14,00:16:29,Ship,-44,WH01,,92.77,,,EMP00009
INV0009032,FURN-002981,2020-04-23,13:45:05,Receive,107,WH04,,153.64,16439.48,PO76006,EMP00011
INV0009033,SPRT-001598,2019-10-15,06:48:40,Receive,179,WH01,,16.61,2973.19,PO69461,EMP00006
INV0009034,BEAU-001186,2020-10-04,09:14:56,Return,2,WH03,,5.82,11.64,,EMP00096
INV0009035,JEWL-002601,2020-12-07,13:25:13,Ship,-8,WH07,,392.19,,,EMP00093
INV0009036,CLTH-000169,2022-04-15,19:30:27,Receive,44,WH07,,96.74,4256.56,PO25662,EMP00020
INV0009037,ELEC-000070,2019-08-21,13:24:29,Receive,187,WH08,,912.42,170622.54,PO75239,EMP00076
INV0009038,SPRT-001532,2019-11-07,13:01:22,Ship,-23,WH04,,66.52,,,EMP00050
INV0009039,SPRT-001538,2021-11-05,09:44:56,Ship,-46,WH01,,67.92,,,EMP00008
INV0009040,SPRT-001815,2023-04-20,03:27:24,Ship,-23,WH08,,100.73,,,EMP00095
INV0009041,AUTO-002030,2022-03-05,04:27:20,Receive,184,WH05,,60.01,11041.84,PO68211,EMP00025
INV0009042,GROC-000806,2023-09-18,19:08:56,Receive,178,WH03,,34.86,6205.08,PO78480,EMP00025
INV0009043,FURN-002757,2019-10-15,20:20:02,Receive,43,WH04,,596.1,25632.3,PO85425,EMP00045
INV0009044,TOYS-001995,2021-06-21,18:01:50,Receive,152,WH02,,8.01,1217.52,PO23595,EMP00064
INV0009045,FURN-002770,2021-10-28,08:52:42,Ship,-8,WH03,,354.87,,,EMP00092
INV0009046,BOOK-002322,2020-05-30,04:23:28,Receive,121,WH04,,19.87,2404.27,PO24743,EMP00014
INV0009047,GROC-000811,2022-05-31,11:03:36,Ship,-7,WH06,,38.3,,,EMP00036
INV0009048,ELEC-000098,2019-10-02,10:31:25,Receive,134,WH08,,35.89,4809.26,PO61279,EMP00074
INV0009049,GROC-000931,2021-07-30,02:22:16,Receive,145,WH07,,45.66,6620.7,PO23392,EMP00093
INV0009050,CLTH-000232,2022-11-24,03:32:51,Count,0,WH04,,110.1,,,EMP00001
INV0009051,FURN-002913,2020-04-10,10:48:13,Receive,93,WH07,,132.83,12353.19,PO72161,EMP00099
INV0009052,ELEC-000050,2023-05-24,16:12:11,Receive,62,WH02,,590.25,36595.5,PO83699,EMP00003
INV0009053,GROC-001017,2023-11-06,03:32:09,Adjust,0,WH05,,31.2,,,EMP00052
INV0009054,CLTH-000288,2022-05-30,15:46:43,Ship,-38,WH05,,76.41,,,EMP00065
INV0009055,FURN-002931,2022-01-30,09:40:40,Ship,-49,WH08,,853.75,,,EMP00071
INV0009056,HOME-000608,2022-09-11,12:08:39,Ship,-3,WH03,,143.18,,,EMP00053
INV0009057,ELEC-000111,2023-05-18,04:27:25,Receive,40,WH05,,274.93,10997.2,PO98858,EMP00020
INV0009058,CLTH-000201,2021-07-27,02:44:27,Ship,-40,WH05,,110.66,,,EMP00098
INV0009059,GRDN-003172,2021-06-29,17:31:49,Ship,-47,WH01,,38.01,,,EMP00065
INV0009060,GRDN-003136,2019-08-11,11:51:56,Adjust,9,WH03,,17.27,155.43,,EMP00043
INV0009061,AUTO-002054,2020-12-03,19:29:35,Receive,109,WH06,,62.46,6808.14,PO94390,EMP00078
INV0009062,BEAU-001238,2019-12-25,10:28:42,Ship,-17,WH07,,38.24,,,EMP00099
INV0009063,CLTH-000406,2021-02-02,00:48:21,Ship,-38,WH08,,63.15,,,EMP00098
INV0009064,AUTO-002148,2019-07-17,16:27:09,Ship,-32,WH01,,151.11,,,EMP00024
INV0009065,CLTH-000169,2019-12-24,20:21:27,Receive,26,WH03,,96.74,2515.24,PO87029,EMP00089
INV0009066,SPRT-001523,2022-05-19,08:37:05,Adjust,-8,WH07,,53.86,,,EMP00023
INV0009067,BOOK-002224,2019-07-23,03:16:13,Receive,155,WH05,,7.87,1219.85,PO22806,EMP00095
INV0009068,JEWL-002689,2021-10-02,08:17:03,Receive,108,WH01,,329.32,35566.56,PO89138,EMP00099
INV0009069,JEWL-002562,2021-09-15,14:25:42,Receive,40,WH02,,305.52,12220.8,PO41703,EMP00046
INV0009070,GROC-001025,2023-02-12,06:00:09,Ship,-33,WH04,,4.28,,,EMP00060
INV0009071,SPRT-001604,2021-07-26,05:55:09,Ship,-24,WH04,,119.14,,,EMP00034
INV0009072,BOOK-002184,2020-07-26,10:37:15,Receive,136,WH03,,42.67,5803.12,PO56649,EMP00091
INV0009073,CLTH-000442,2023-05-20,05:51:23,Ship,-28,WH05,,131.42,,,EMP00083
INV0009074,TOYS-001896,2022-01-30,04:22:50,Receive,43,WH07,,16.14,694.02,PO64230,EMP00017
INV0009075,JEWL-002452,2020-04-21,23:40:28,Receive,134,WH06,,601.45,80594.3,PO71092,EMP00082
INV0009076,JEWL-002685,2022-05-01,17:45:59,Receive,106,WH06,,564.76,59864.56,PO18165,EMP00010
INV0009077,FURN-002804,2023-06-25,04:27:25,Receive,40,WH06,,664.75,26590.0,PO65447,EMP00043
INV0009078,BOOK-002276,2022-01-03,12:40:51,Ship,-18,WH03,,19.49,,,EMP00054
INV0009079,GRDN-003211,2022-08-08,18:14:02,Receive,155,WH07,,6.6,1023.0,PO63029,EMP00068
INV0009080,BEAU-001303,2020-08-03,07:59:24,Receive,95,WH04,,50.7,4816.5,PO31185,EMP00064
INV0009081,CLTH-000195,2019-07-14,22:29:58,Receive,80,WH05,,431.73,34538.4,PO28848,EMP00027
INV0009082,TOYS-001850,2021-01-12,09:45:16,Adjust,3,WH08,,8.65,25.95,,EMP00033
INV0009083,FURN-002924,2023-11-16,01:07:23,Receive,171,WH04,,491.94,84121.74,PO18546,EMP00097
INV0009084,TOYS-001841,2023-02-08,04:00:20,Receive,48,WH08,,15.86,761.28,PO51389,EMP00035
INV0009085,HOME-000715,2023-11-12,02:02:31,Receive,199,WH01,,133.58,26582.42,PO69715,EMP00058
INV0009086,GROC-001166,2023-02-05,05:15:39,Receive,191,WH07,,5.18,989.38,PO96845,EMP00023
INV0009087,BOOK-002323,2022-07-08,14:52:30,Ship,-6,WH02,,52.91,,,EMP00053
INV0009088,TOYS-001921,2020-06-17,21:36:19,Receive,86,WH08,,54.18,4659.48,PO31009,EMP00073
INV0009089,AUTO-002109,2023-12-07,17:57:25,Receive,197,WH05,,96.56,19022.32,PO95870,EMP00088
INV0009090,HOME-000549,2023-11-17,02:28:25,Receive,96,WH05,,178.99,17183.04,PO46891,EMP00096
INV0009091,GRDN-003150,2020-06-06,04:11:56,Receive,162,WH07,,25.98,4208.76,PO58309,EMP00061
INV0009092,GROC-000929,2022-01-01,10:32:26,Ship,-10,WH06,,26.5,,,EMP00094
INV0009093,TOYS-001975,2021-08-26,23:19:11,Ship,-19,WH07,,49.17,,,EMP00090
INV0009094,FURN-002729,2023-02-15,09:00:48,Receive,157,WH02,,192.72,30257.04,PO37488,EMP00013
INV0009095,ELEC-000020,2020-01-17,21:21:56,Receive,188,WH01,,591.66,111232.08,PO94623,EMP00010
INV0009096,SPRT-001772,2021-06-27,20:59:20,Receive,56,WH01,,50.15,2808.4,PO90324,EMP00069
INV0009097,AUTO-002011,2023-04-28,23:27:51,Receive,82,WH04,,96.65,7925.3,PO69646,EMP00029
INV0009098,SPRT-001633,2022-07-02,07:29:24,Transfer,48,WH07,WH02,91.97,4414.56,,EMP00035
INV0009099,SPRT-001701,2019-09-11,18:46:06,Receive,122,WH02,,102.15,12462.3,PO18842,EMP00002
INV0009100,TOYS-001907,2023-09-30,05:35:02,Receive,39,WH02,,24.09,939.51,PO42829,EMP00053
INV0009101,ELEC-000099,2020-10-16,04:30:35,Return,1,WH06,,964.53,964.53,,EMP00034
INV0009102,ELEC-000124,2019-07-06,04:15:28,Receive,141,WH06,,84.42,11903.22,PO26371,EMP00093
INV0009103,GRDN-003216,2022-11-09,13:23:38,Receive,105,WH07,,50.85,5339.25,PO46223,EMP00028
INV0009104,CLTH-000505,2023-04-23,08:58:19,Ship,-42,WH04,,20.86,,,EMP00087
INV0009105,AUTO-002154,2023-06-24,13:51:05,Receive,76,WH05,,123.32,9372.32,PO78316,EMP00039
INV0009106,BEAU-001404,2020-10-29,18:44:41,Receive,103,WH07,,67.45,6947.35,PO48777,EMP00030
INV0009107,GRDN-003177,2022-11-04,12:37:36,Receive,186,WH02,,16.45,3059.7,PO26958,EMP00055
INV0009108,ELEC-000042,2019-08-10,03:37:40,Ship,-11,WH05,,674.3,,,EMP00037
INV0009109,FURN-002740,2021-04-23,18:04:18,Receive,191,WH03,,455.51,87002.41,PO35982,EMP00051
INV0009110,HOME-000617,2023-07-26,01:32:44,Receive,80,WH04,,133.22,10657.6,PO20072,EMP00055
INV0009111,JEWL-002629,2021-01-15,20:38:38,Return,3,WH03,,827.23,2481.69,,EMP00084
INV0009112,BEAU-001260,2022-12-09,11:58:45,Receive,61,WH06,,6.1,372.1,PO84110,EMP00015
INV0009113,GROC-000837,2019-12-24,16:50:41,Ship,-46,WH03,,52.95,,,EMP00052
INV0009114,GROC-000873,2022-03-24,03:48:00,Receive,110,WH04,,31.49,3463.9,PO22884,EMP00032
INV0009115,SPRT-001794,2021-04-13,18:53:02,Receive,145,WH06,,36.32,5266.4,PO44312,EMP00058
INV0009116,AUTO-002153,2020-10-26,08:57:14,Receive,196,WH02,,120.86,23688.56,PO88168,EMP00081
INV0009117,JEWL-002610,2020-05-31,18:20:32,Receive,153,WH07,,180.76,27656.28,PO13863,EMP00021
INV0009118,HOME-000676,2021-03-18,13:28:07,Receive,129,WH03,,68.54,8841.66,PO70782,EMP00014
INV0009119,FURN-002982,2021-07-26,04:00:24,Ship,-4,WH01,,451.83,,,EMP00014
INV0009120,TOYS-001920,2020-09-15,04:14:11,Receive,119,WH07,,53.76,6397.44,PO17457,EMP00002
INV0009121,GROC-000821,2022-01-04,15:17:40,Receive,90,WH03,,42.9,3861.0,PO21868,EMP00027
INV0009122,GROC-000923,2023-01-12,10:16:02,Receive,53,WH08,,20.44,1083.32,PO10301,EMP00004
INV0009123,HOME-000601,2022-03-26,11:54:37,Receive,159,WH02,,116.05,18451.95,PO96526,EMP00063
INV0009124,FURN-002903,2021-01-07,01:28:42,Ship,-49,WH05,,254.97,,,EMP00028
INV0009125,TOYS-001943,2023-12-12,05:42:47,Receive,191,WH06,,12.1,2311.1,PO17215,EMP00004
INV0009126,GRDN-003265,2022-02-26,04:37:58,Receive,144,WH05,,26.29,3785.76,PO23239,EMP00077
INV0009127,BEAU-001230,2022-11-06,05:33:24,Receive,145,WH06,,27.8,4031.0,PO94412,EMP00022
INV0009128,FURN-002839,2020-05-03,02:59:41,Receive,30,WH02,,410.87,12326.1,PO72454,EMP00037
INV0009129,FURN-002820,2020-05-08,08:21:12,Transfer,42,WH04,WH05,186.18,7819.56,,EMP00065
INV0009130,CLTH-000170,2019-12-17,04:52:35,Ship,-4,WH01,,18.29,,,EMP00100
INV0009131,FURN-002891,2020-02-04,10:33:39,Return,5,WH06,,626.51,3132.55,,EMP00086
INV0009132,SPRT-001637,2021-04-10,17:06:14,Receive,200,WH01,,28.85,5770.0,PO72273,EMP00033
INV0009133,JEWL-002618,2019-07-08,14:51:45,Transfer,-25,WH08,WH01,428.03,,,EMP00088
INV0009134,CLTH-000502,2020-08-14,08:39:45,Receive,194,WH07,,128.85,24996.9,PO22941,EMP00058
INV0009135,GROC-000838,2020-06-17,10:59:50,Receive,174,WH02,,25.45,4428.3,PO57743,EMP00025
INV0009136,SPRT-001642,2022-04-29,23:47:48,Receive,151,WH05,,106.07,16016.57,PO91943,EMP00030
INV0009137,GRDN-003131,2021-07-01,08:06:31,Return,4,WH01,,40.6,162.4,,EMP00067
INV0009138,JEWL-002558,2020-04-17,11:09:55,Receive,171,WH05,,148.55,25402.05,PO74251,EMP00024
INV0009139,TOYS-001875,2020-10-29,00:03:27,Ship,-30,WH05,,17.0,,,EMP00047
INV0009140,CLTH-000348,2023-09-07,21:09:29,Ship,-29,WH01,,17.54,,,EMP00076
INV0009141,JEWL-002442,2022-01-08,14:52:09,Receive,42,WH03,,152.08,6387.36,PO45531,EMP00057
INV0009142,BOOK-002311,2019-11-18,18:55:36,Receive,26,WH01,,21.87,568.62,PO53414,EMP00088
INV0009143,CLTH-000419,2023-11-01,05:51:58,Receive,160,WH04,,60.2,9632.0,PO19266,EMP00042
INV0009144,GROC-001111,2022-06-13,18:39:55,Receive,90,WH02,,14.16,1274.4,PO22896,EMP00077
INV0009145,TOYS-001896,2023-06-22,03:33:49,Receive,108,WH01,,16.14,1743.12,PO24991,EMP00077
INV0009146,BOOK-002268,2020-05-06,13:11:17,Ship,-31,WH06,,9.49,,,EMP00067
INV0009147,BEAU-001350,2022-07-24,08:00:13,Adjust,6,WH01,,12.85,77.1,,EMP00074
INV0009148,CLTH-000467,2022-05-30,02:29:21,Ship,-30,WH08,,134.39,,,EMP00067
INV0009149,FURN-002914,2023-10-18,19:53:25,Adjust,-5,WH07,,129.9,,,EMP00053
INV0009150,BEAU-001193,2021-08-04,06:18:35,Receive,158,WH06,,39.04,6168.32,PO46613,EMP00022
INV0009151,GRDN-003268,2020-05-07,11:55:00,Count,0,WH04,,2.22,,,EMP00087
INV0009152,CLTH-000221,2023-10-16,07:52:47,Return,4,WH07,,42.49,169.96,,EMP00053
INV0009153,JEWL-002464,2022-02-01,03:49:24,Ship,-7,WH06,,114.31,,,EMP00087
INV0009154,GRDN-003289,2021-02-10,04:10:45,Ship,-36,WH06,,251.92,,,EMP00004
